Time,X,Y,Z
0.04,0.0492987,-1.00473,-1.19972
0.04,0.321823,-0.717266,-0.0570737
0.04,1.60213,1.54487,2.20257
0.04,1.62184,2.37981,0.432314
0.04,-0.894391,-0.990757,1.38281
0.04,0.0515094,0.125238,-0.544366
0.04,-0.424962,0.380506,-1.0462
0.04,0.254655,1.49649,-2.11303
0.04,-1.52643,0.669085,1.35079
0.04,-0.485161,-1.97894,1.41809
0.04,-0.803261,-0.357898,0.315997
0.04,-0.660048,-0.869055,-0.849367
0.04,1.84094,1.1483,0.569888
0.04,-2.16532,0.572608,0.519138
0.04,-1.26578,0.256214,1.04134
0.04,0.563867,-0.673627,0.0131135
0.04,0.723307,0.0588794,1.24217
0.04,0.392151,0.745878,0.814162
0.04,-1.05674,0.0495318,-0.328522
0.04,1.03394,0.457927,-0.187281
0.04,-1.26947,-1.58149,0.307345
0.04,-0.710291,0.65968,-1.62729
0.04,1.57747,0.659945,0.0986935
0.04,1.66662,0.93997,-0.470475
0.04,0.0768263,-1.9453,1.05391
0.04,-0.293093,-1.95813,-1.17042
0.04,0.862528,1.59915,0.0196531
0.04,-0.972568,-1.40703,1.40095
0.04,0.44505,-0.327058,-0.562899
0.04,0.664472,0.637698,-0.888226
0.04,-1.13125,-1.08125,-0.463719
0.04,-0.683431,1.60272,-0.498989
0.04,-1.23771,-1.1821,-0.182782
0.04,-1.80486,-0.0592263,-1.32382
0.04,1.14742,0.115441,2.10054
0.04,-0.225997,-3.1015,1.4436
0.04,0.497437,0.650587,-0.993448
0.04,-0.0422062,0.184199,-0.234821
0.04,-1.7176,2.74196,0.827746
0.04,0.416609,1.30122,0.638032
0.04,-0.670645,1.23781,0.843965
0.04,-0.633545,0.782583,-0.238952
0.04,0.206528,0.594026,1.35535
0.04,-0.639852,0.361709,1.99639
0.04,-0.174346,0.19468,1.99478
0.04,0.631314,-1.45975,-0.787803
0.04,0.68329,0.418861,0.160695
0.04,2.14035,-0.611524,-0.0736952
0.04,-1.94408,1.14956,-0.790913
0.04,1.04693,0.942836,2.32641
0.04,0.643868,-0.352972,0.449091
0.04,-0.752438,0.316087,-0.1992
0.04,-0.0696586,-0.88969,0.297547
0.04,0.816272,-1.63614,-0.681941
0.04,0.166424,-2.32465,1.72346
0.04,-0.704495,-0.929625,-0.205634
0.04,0.136114,-0.749549,0.97115
0.04,0.395733,-0.829248,-0.517725
0.04,-1.50212,-1.24124,0.383855
0.04,-0.819247,1.78711,0.070075
0.04,-1.33973,-1.1324,1.04294
0.04,-0.0760745,0.983418,-0.362977
0.04,-0.555022,1.10861,-0.850078
0.04,0.48462,-0.210336,0.869998
0.04,1.80096,-0.38839,-0.541849
0.04,0.659378,-1.07155,1.60085
0.04,1.43206,-0.98947,-1.56784
0.04,-1.14936,-1.13431,0.794021
0.04,1.53421,0.782491,-0.23391
0.04,0.33915,-0.861577,1.0866
0.04,0.428088,0.765934,-0.720418
0.04,-0.167088,0.718474,1.42997
0.04,-0.602766,0.772379,-0.706258
0.04,2.09675,-0.410818,0.63729
0.04,0.164042,2.58016,0.227621
0.04,-0.510993,0.632719,0.611515
0.04,-0.155876,-1.08423,-0.522952
0.04,0.872992,-1.73057,-0.24565
0.04,0.985252,-0.0925978,2.15272
0.04,-1.7278,-0.952083,-2.29228
0.04,1.97444,-0.935861,-1.96773
0.04,-0.606023,-1.37936,-0.598957
0.04,0.0412186,0.796645,-0.173249
0.04,0.0250851,-0.576212,-1.49672
0.04,-1.82768,-0.361009,0.0840846
0.04,-0.434325,-1.7921,0.199425
0.04,1.61282,-0.113788,-0.574498
0.04,-0.0605598,-1.09457,-1.15689
0.04,0.44758,0.979616,-0.146074
0.04,-1.9547,0.349936,2.04742
0.04,-0.240742,-0.176485,-0.864241
0.04,0.477248,-0.664406,1.01125
0.04,-0.651267,0.338187,-0.0466274
0.04,1.54002,0.405559,1.37368
0.04,0.107273,-0.168552,-0.0369579
0.04,-0.764059,0.526773,-0.683541
0.04,0.111572,0.846977,1.56849
0.04,0.162025,0.853539,0.73365
0.04,-0.378696,2.08763,-0.570999
0.04,0.0904412,1.43984,1.41573
0.04,0.0135235,0.981368,-0.221698
0.04,-0.484096,-1.20112,0.717029
0.04,0.82175,-0.561526,0.264368
0.04,2.62539,1.13561,-0.892778
0.04,0.991889,-0.8882,-2.86726
0.04,-0.0203005,1.54867,1.38389
0.04,0.37275,-0.535811,0.481191
0.04,-0.266264,-0.5093,1.05243
0.04,-0.522286,1.11691,-0.587518
0.04,2.03861,-1.62479,-0.947529
0.04,-0.153867,-1.96488,-2.54616
0.04,-1.95633,-0.289266,-0.264136
0.04,0.329742,-0.195586,0.296441
0.04,-0.445241,0.708802,0.588208
0.04,-0.32356,0.527505,-0.189138
0.04,-1.50871,0.8964,-0.897716
0.04,0.885822,0.321149,-0.0832912
0.04,-1.85888,1.52487,-0.359601
0.04,0.627987,-0.112899,-0.267778
0.04,0.190449,0.027205,-0.263675
0.04,-0.0551621,0.423208,0.493573
0.04,0.0430036,0.614827,-0.41775
0.04,2.2034,1.47124,0.75508
0.04,-1.92283,0.600159,-0.333387
0.04,-0.969132,-0.358556,-0.859547
0.04,0.501883,1.60045,0.817676
0.04,2.73585,-1.53861,-0.501149
0.04,-0.935199,1.21776,-0.217834
0.04,0.188295,0.628432,-1.43891
0.04,-0.615908,0.987708,-0.54273
0.04,-1.69706,-0.893508,-0.283515
0.04,0.164436,-0.0719535,-0.608021
0.04,0.929488,-0.128093,0.207231
0.04,-0.555473,1.49433,-0.386772
0.04,0.0739508,1.02478,0.277292
0.04,0.252626,-1.9546,0.674064
0.04,0.0534223,0.536282,0.181603
0.04,-0.555484,0.886257,0.195995
0.04,-1.27693,1.29588,-1.41666
0.04,0.892229,1.47257,-1.09561
0.04,-0.120908,-0.214152,-0.170446
0.04,1.81256,-1.08415,-0.303608
0.04,1.48888,-0.319893,-0.926713
0.04,0.260304,0.798562,-0.38982
0.04,0.549124,-1.36331,-1.30839
0.04,-0.435688,0.5842,0.754405
0.04,-1.17008,0.718331,0.164598
0.04,-0.870958,-1.32096,0.22759
0.04,1.277,0.0359834,-0.926725
0.04,-1.84998,1.51472,1.03179
0.04,0.298418,1.46388,0.222185
0.04,-0.526927,0.549041,-0.821341
0.04,-0.985964,0.76321,0.846892
0.04,-1.26153,-1.22496,-0.440741
0.04,-0.704285,0.47301,0.0489109
0.04,1.15366,0.314177,-0.638337
0.04,-1.87286,0.177723,-1.69381
0.04,-0.650688,-0.714812,-0.503608
0.04,-1.30332,-0.718269,1.13483
0.04,1.13157,1.51735,0.00928744
0.04,0.268599,1.1494,-1.45646
0.04,0.797923,1.28966,-0.881165
0.04,1.36929,2.03784,0.770334
0.04,0.588243,-1.10912,1.05875
0.04,-1.01569,0.366235,0.466691
0.04,-3.26442,0.401884,2.59616
0.04,-2.07165,-0.053371,-1.92831
0.04,-0.885506,-1.91114,0.158001
0.04,0.786806,0.404788,-0.921245
0.04,-0.603375,0.269958,-0.89096
0.04,-1.3161,-0.236647,-0.935524
0.04,0.407583,1.28615,2.5725
0.04,0.335475,0.640051,-0.594805
0.04,-0.532318,1.27192,-0.274185
0.04,0.0721873,1.21151,-0.265927
0.04,1.48592,0.567492,0.451018
0.04,-0.641888,0.503073,-0.425086
0.04,0.464757,-0.100852,0.958331
0.04,-0.0314629,2.01814,-0.273135
0.04,-0.52979,0.342724,1.06745
0.04,1.05923,0.165127,0.336054
0.04,0.337717,-1.06656,1.01516
0.04,-1.2463,-1.06372,0.0554573
0.04,-0.316815,0.788507,0.44299
0.04,0.136977,-1.11481,0.0264546
0.04,-0.0502872,0.218837,-0.427432
0.04,0.516986,-0.342982,0.42495
0.04,0.788546,-0.529298,-0.764203
0.04,0.471428,-1.30832,1.10104
0.04,0.00951584,-0.114219,0.541153
0.04,0.479466,0.00709884,0.870073
0.04,-0.665915,0.705489,-1.06808
0.04,0.505608,-0.324844,-1.29817
0.04,0.25423,-0.0341281,-1.52802
0.04,-2.09325,-0.150793,1.6026
0.04,0.316998,-0.661497,1.07099
0.04,0.898418,1.25919,0.677883
0.04,0.877622,0.723659,-0.472924
0.04,-1.62146,-0.516102,1.09427
0.04,-0.377562,-0.143806,-1.15453
0.04,-0.546745,-0.00842729,0.487707
0.04,-0.454289,-0.523439,0.833793
0.04,0.322191,0.444397,1.51363
0.04,-0.499239,-0.0489503,0.546779
0.04,-0.863515,0.227571,0.0202457
0.04,2.75048,0.098905,1.14577
0.04,0.821941,-1.1454,-1.53386
0.04,0.244619,1.24593,0.286177
0.04,0.0781339,-0.282563,-1.3108
0.04,-0.951224,-1.60667,-1.09239
0.04,-0.519877,0.768789,-0.439175
0.04,0.252258,0.134625,0.493776
0.04,-1.02482,1.04896,-1.39359
0.04,-0.443277,-0.0200416,0.75245
0.04,1.36599,0.760614,1.40224
0.04,-0.820966,1.17926,1.00872
0.04,-2.37313,-0.218335,0.596223
0.04,-0.510057,-1.07543,2.09338
0.04,0.109599,0.137018,-1.29547
0.04,-0.606444,-0.889177,1.06856
0.04,0.501188,-0.564326,0.555448
0.04,-0.250268,0.232707,0.227892
0.08,-0.527604,0.500455,0.453255
0.08,1.31636,-0.882066,-0.119586
0.08,-1.93443,-0.474049,0.377639
0.08,-0.892766,0.0756759,-0.153921
0.08,0.0246251,-0.418184,-0.511063
0.08,-0.111467,0.21619,-0.744168
0.08,0.13227,-0.0360876,1.09391
0.08,-0.100583,-0.504466,1.84036
0.08,-1.94959,1.07682,0.749538
0.08,-1.05988,1.08743,0.358403
0.08,-0.373081,-1.11424,0.542943
0.08,-0.673951,-1.32496,-0.341695
0.08,-0.44281,0.0619211,-0.164416
0.08,1.15521,0.671822,-0.165048
0.08,-0.87275,1.14344,0.75555
0.08,2.55518,0.253021,1.57921
0.08,0.441431,0.08197,-1.44963
0.08,0.693805,-0.810996,-0.493519
0.08,-0.0419902,-0.26448,-1.50354
0.08,-0.762469,0.896365,0.651236
0.08,0.669054,0.167422,0.630311
0.08,0.231361,-0.162357,1.11979
0.08,-0.235255,-0.739803,1.1668
0.08,1.18656,-1.51425,0.613676
0.08,-1.96721,1.02823,-0.898859
0.08,0.750429,-0.593467,0.324151
0.08,-1.32833,-0.270049,-0.0576804
0.08,0.924594,1.72599,0.558589
0.08,0.285729,-0.988792,-1.36497
0.08,0.180091,0.129773,0.584442
0.08,0.675929,0.34626,-1.40996
0.08,0.858062,-0.102301,-0.920388
0.08,-0.400297,-1.34597,-0.327219
0.08,0.727606,-0.313726,-0.828443
0.08,-0.245859,0.442416,-1.29979
0.08,-0.984139,0.122472,-1.20279
0.08,1.87212,-0.145986,-0.8709
0.08,-0.786074,-0.470724,-0.547249
0.08,-2.012,1.21564,-0.0148953
0.08,-0.0209836,0.784829,-1.01379
0.08,-0.732585,0.445633,-0.066407
0.08,0.335017,-0.0800333,-0.233445
0.08,1.37896,1.02523,-2.40366
0.08,1.42399,2.07657,1.1849
0.08,-0.205941,-0.662414,0.699086
0.08,-0.588811,0.346124,-0.01802
0.08,1.17132,-0.374545,-0.425781
0.08,0.363841,1.85998,0.0777219
0.08,-0.405469,0.823998,0.6922
0.08,-0.915235,-0.516006,1.05506
0.08,0.411723,-2.37571,0.463637
0.08,0.893017,-0.80586,0.655972
0.08,1.80122,0.381303,-0.602105
0.08,-0.501256,0.013269,0.361565
0.08,0.0640026,0.485258,-0.139846
0.08,0.173662,0.928392,-1.02439
0.08,0.102866,0.0988532,0.888663
0.08,-0.220304,0.62871,1.06531
0.08,-1.77909,1.12426,-0.948151
0.08,-1.05231,-2.76987,-0.77261
0.08,-0.00643947,-0.370616,-0.443276
0.08,-1.07563,0.834841,0.920665
0.08,0.402206,-1.81473,2.18683
0.08,0.138538,0.511681,-1.44128
0.08,-0.0153704,0.398152,-0.136856
0.08,0.838938,1.25101,-1.29244
0.08,0.818181,0.382566,-0.00134302
0.08,-1.51135,1.42418,0.381626
0.08,-1.71969,-0.237654,0.315457
0.08,0.491655,-0.1242,0.323135
0.08,2.03826,1.48768,-0.913387
0.08,-0.572985,-0.105046,-1.67986
0.08,-1.2906,-1.56009,-1.10394
0.08,1.33831,-0.822378,-0.988145
0.08,0.849594,-0.431611,0.403257
0.08,-0.700466,-1.73331,0.449917
0.08,-1.49243,-0.491051,-0.705
0.08,0.187922,-0.534772,-0.12271
0.08,-1.50117,1.92422,-1.15446
0.08,1.15583,0.144275,0.13152
0.08,0.34093,-1.80875,0.929615
0.08,-0.492188,1.16224,-0.144017
0.08,-0.360228,-1.24191,-0.73625
0.08,0.406241,-1.25814,-1.91484
0.08,-0.824913,0.808037,1.7135
0.08,-0.651395,-1.49305,-0.335345
0.08,0.176959,0.556012,2.05378
0.08,0.211943,1.59146,-0.448667
0.08,0.0858714,-0.572645,-0.655162
0.08,-0.258665,-0.269602,-0.580863
0.08,-0.528919,1.05481,2.03353
0.08,-0.479481,-0.312636,0.504969
0.08,3.06574,0.0809605,0.935616
0.08,1.4857,0.330974,0.890982
0.08,0.583781,0.993072,-0.994157
0.08,0.196938,0.463449,0.449223
0.08,1.09373,0.430078,-1.10146
0.08,0.569213,-0.848632,-0.672245
0.08,-0.402565,-0.107176,-1.48496
0.08,1.07439,-1.11154,1.51036
0.08,-1.08215,1.23311,-0.0273109
0.08,-1.65111,-1.00325,1.27601
0.08,0.431574,-0.0757353,-2.1324
0.08,1.33668,1.79924,1.62377
0.08,-0.587815,0.365727,0.471563
0.08,-1.46857,0.173782,1.03032
0.08,0.73569,-1.06958,-0.829179
0.08,0.760505,0.608767,-2.16837
0.08,-2.3631,-0.0736194,-0.567212
0.08,-0.283057,-0.392689,0.947309
0.08,0.099606,0.260884,-1.29121
0.08,-3.23606,1.08078,2.06164
0.08,-0.33121,0.241163,0.315566
0.08,1.61153,0.855146,0.477185
0.08,0.0507323,0.0569918,-1.38367
0.08,-0.371657,0.851592,-0.225749
0.08,0.0440717,-1.12871,0.428132
0.08,-1.40594,0.278936,-0.180016
0.08,-1.67619,1.03183,-0.157047
0.08,1.78995,1.42198,-0.845988
0.08,-0.761588,-1.12737,-1.52609
0.08,-0.40611,1.3888,-1.84203
0.08,0.819658,0.739054,0.533752
0.08,0.705111,-1.06533,0.736714
0.08,-0.52912,-2.3652,0.0557669
0.08,-0.811132,1.30941,-0.27587
0.08,0.0472927,0.373182,-0.259208
0.08,-0.105051,0.81333,-1.02691
0.08,-0.679587,-0.930065,1.38092
0.08,-0.672212,-0.138753,-0.576419
0.08,-0.296678,-0.710083,0.446105
0.08,-1.00123,-1.30099,-0.537168
0.08,-0.772093,-1.28497,-0.309801
0.08,-1.59694,1.66199,-1.4358
0.08,-0.621818,-0.388054,1.62054
0.08,-1.66624,0.138834,0.996846
0.08,-0.300572,-1.12879,-0.103192
0.08,1.46665,-0.591561,1.38289
0.08,0.24995,1.18382,0.20469
0.08,-0.465733,1.57476,0.217255
0.08,0.163338,0.773561,0.892897
0.08,0.781946,-1.2993,-0.612971
0.08,-0.629525,-0.746172,-0.840703
0.08,-0.647877,0.317323,0.474556
0.08,-0.00157578,-0.409818,1.22692
0.08,-0.0921922,0.905701,-0.549303
0.08,0.397968,1.29101,-2.5095
0.08,-0.627483,0.57124,1.16568
0.08,0.194579,0.0486605,1.55105
0.08,1.22487,-0.836068,0.112406
0.08,0.346635,1.65027,0.836306
0.08,-0.0996342,0.211699,-1.81219
0.08,0.931572,0.621306,1.16586
0.08,-0.142156,0.12033,-0.464049
0.08,-1.10862,-0.576728,-1.74716
0.08,0.879797,-2.09211,1.9548
0.08,-1.69659,1.44181,-0.874518
0.08,0.539872,-0.723705,1.61001
0.08,0.0405158,1.03115,0.0732932
0.08,0.341904,0.589667,-0.502989
0.08,-1.23237,-1.25466,0.0496219
0.08,-0.47003,-2.06417,0.493267
0.08,-1.16898,-1.11764,-0.0460135
0.08,-0.865839,0.117762,1.89836
0.08,-0.362014,-1.01928,0.176104
0.08,-0.745704,0.0252336,0.299007
0.08,-0.0332057,0.0467523,0.186125
0.08,1.53525,-0.240435,0.121698
0.08,0.833883,0.453087,-0.344843
0.08,0.867353,-0.837852,-0.218206
0.08,-0.744552,0.552931,1.143
0.08,0.213293,0.0736826,-0.842636
0.08,-0.675964,-1.14793,-2.09402
0.08,-0.376152,-0.28676,2.09015
0.08,1.50334,0.534494,2.00515
0.08,1.33724,-1.93131,1.02477
0.08,0.685667,-0.278752,-1.36317
0.08,0.572401,-2.00013,-0.0206216
0.08,-0.596323,-1.21153,1.14396
0.08,-0.0418481,0.167725,0.872772
0.08,-0.00765261,0.434113,0.784685
0.08,0.543043,0.277009,1.71752
0.08,1.19239,-0.0837427,-0.875282
0.08,0.615713,0.205363,1.64219
0.08,0.951564,0.73142,0.0126596
0.08,-0.841347,-0.188005,0.453717
0.08,-1.66376,1.19446,1.98838
0.08,-1.87092,-1.34693,0.220922
0.08,-0.556155,0.244354,-0.0718775
0.08,-0.984709,1.23979,0.447109
0.08,-0.537482,1.44681,-0.493117
0.08,-1.19714,0.17865,0.340232
0.08,0.510365,0.669296,0.497884
0.08,0.456117,-0.551446,-0.654684
0.08,0.711693,0.232974,0.793577
0.08,-1.6423,-0.481727,1.83444
0.08,0.529881,0.28423,0.680454
0.08,2.1244,1.92201,-1.51941
0.08,-1.16443,-1.55201,-0.718677
0.08,0.0523496,0.235251,-1.47381
0.08,-1.79594,-0.740651,0.883319
0.08,1.0486,1.64237,-0.0306083
0.08,0.797089,0.973293,-0.478094
0.08,0.371284,0.633183,-0.874359
0.08,1.57889,-0.040545,0.0812899
0.08,-0.911287,-0.749763,-2.11292
0.08,0.0530567,2.41033,-0.979852
0.08,2.86293,1.36043,-0.455565
0.08,0.0261792,-0.129943,1.6413
0.08,0.503271,1.13814,0.340761
0.08,-0.111978,0.322396,-0.398675
0.08,-1.39741,0.783412,-1.44381
0.08,-0.258687,-0.423055,0.618971
0.08,1.50515,1.15911,0.64686
0.08,-0.606203,-0.175843,-0.316813
0.08,-0.45174,-0.386892,-0.413954
0.08,-0.455316,0.915235,-1.01461
0.08,-0.701707,-1.52315,1.36161
0.08,-0.769383,0.640941,0.448658
0.08,1.26887,-0.204033,-0.91121
0.08,-1.49654,-2.67866,0.155212
0.08,0.745987,0.457319,-1.47169
0.08,0.999804,-0.6716,-0.873363
0.08,-0.690253,0.0713812,-1.42548
0.08,-0.0348471,0.412418,1.06654
0.08,0.170955,-1.28629,0.142749
0.08,-1.01991,-1.0754,-1.31084
0.08,-1.83778,-0.545398,1.08612
0.08,2.17061,-0.551755,1.04477
0.08,-0.379644,-1.58798,0.6742
0.08,0.225886,1.74887,-1.47626
0.08,2.68962,1.53114,-0.0172414
0.08,-0.285907,-0.688737,0.105646
0.08,-0.177287,0.495294,-0.283184
0.08,1.36111,0.121259,-0.246794
0.08,0.985509,-1.56166,0.327389
0.08,0.0246425,-1.35715,-1.64345
0.08,0.970311,0.920705,0.162975
0.08,1.65157,0.424257,1.20204
0.08,0.402867,-0.266259,-1.02105
0.08,-0.580731,-0.247444,1.31137
0.08,0.741294,0.322291,0.840931
0.08,0.507183,0.252594,-1.44181
0.08,1.09601,-0.441226,1.04643
0.08,1.14054,-0.642966,0.912431
0.08,-0.346013,-0.350638,0.243219
0.08,0.28079,0.0393302,-1.28574
0.08,-0.116825,2.19176,-2.67805
0.08,0.836417,1.01661,-1.30716
0.08,-0.451582,-0.962626,1.78339
0.08,1.0619,1.10771,0.114714
0.08,1.26212,-0.00796778,1.30747
0.08,-0.143474,-0.652401,1.73966
0.08,-0.0197583,-0.867259,-0.872698
0.08,-0.871398,0.811029,-0.0951082
0.08,2.2105,1.14103,0.247352
0.08,1.35046,-0.476648,-1.78419
0.08,-0.953761,0.145515,-0.215213
0.08,0.796164,-0.121187,0.718541
0.08,1.44385,-0.122835,0.53399
0.08,-1.68673,-0.120397,-1.18308
0.08,0.142054,0.225082,0.222594
0.08,-0.456647,2.21227,-1.21851
0.08,-1.27856,1.59199,-0.677475
0.08,-0.908737,2.21527,0.948208
0.08,-0.573087,0.208793,1.87145
0.08,0.665208,1.23725,0.774263
0.08,0.8934,0.0392761,0.012371
0.08,0.253031,0.708242,-0.268877
0.08,0.124469,-0.301462,0.109965
0.08,-1.20627,2.50717,-0.708725
0.08,-0.348171,-0.787729,0.592396
0.08,-0.190029,-0.926848,0.635382
0.08,0.761494,-0.0642824,-0.638299
0.08,2.10768,0.327125,-1.22558
0.08,1.36022,-0.823205,2.63753
0.08,0.0753267,0.977663,-2.0026
0.08,-1.23426,1.28313,0.305189
0.08,1.96479,0.466684,0.13982
0.08,1.64838,0.97163,-0.188671
0.08,-1.05246,-2.28136,-0.421009
0.08,-1.1383,2.49847,-0.62194
0.08,-0.651641,-1.46269,-0.250122
0.08,-0.637448,1.67328,0.166416
0.08,-0.00863042,-0.129375,0.756348
0.08,-0.433675,0.641661,1.55373
0.08,0.443958,-0.23926,-0.91342
0.08,-0.262706,0.539621,-1.47626
0.08,0.801421,0.197279,-0.137628
0.08,-0.634377,-0.45837,0.574618
0.08,-0.124791,-0.481054,0.450883
0.08,0.488602,-1.20197,0.548936
0.08,2.40649,0.451748,-1.63435
0.08,0.170625,-1.76114,3.04683
0.08,2.15059,-0.64059,-2.1602
0.08,-0.845106,-0.174128,-1.69453
0.08,-0.0678103,-0.178273,0.121563
0.08,0.220597,-0.928955,-0.820737
0.08,0.0412397,-0.60635,0.873166
0.08,0.0346326,1.79387,0.789298
0.08,1.05553,0.126177,0.150392
0.08,1.66543,-0.363897,0.525972
0.08,-0.25526,-0.259383,-1.12455
0.08,-0.714184,-0.891965,0.571502
0.08,1.00483,-0.0898187,0.22184
0.08,-0.145532,-0.780134,0.83027
0.08,0.626825,-1.81656,-0.273996
0.08,-0.850937,-0.37545,-0.648773
0.08,-0.0495624,-0.315717,-0.336042
0.08,1.06521,0.536086,-0.677036
0.08,-0.532435,0.473457,0.473246
0.08,-0.580769,-0.225042,1.77661
0.08,-0.564225,1.83808,1.06166
0.08,1.66015,-0.605257,-0.161784
0.08,-0.425475,1.08561,-0.547066
0.08,0.708378,0.650406,-0.0414548
0.08,1.24942,0.103742,0.802418
0.08,-0.475691,-0.69589,0.70285
0.08,0.418915,0.235394,-0.320429
0.08,1.49025,-1.07409,-1.12677
0.08,0.910505,0.823783,0.342051
0.08,-0.276959,0.483273,1.65536
0.08,2.4198,-1.59338,-0.402972
0.08,-0.463438,1.56462,-2.38686
0.08,0.493059,-0.246233,1.57534
0.08,1.44391,0.351596,-1.5196
0.08,-0.552236,-0.44677,-1.27585
0.08,1.11064,-1.39811,1.89053
0.08,1.88812,-0.370408,0.315995
0.08,-0.06934,0.868447,1.22464
0.08,0.248028,0.449776,-0.597385
0.08,0.422912,0.153058,-0.880631
0.08,-0.0111919,-0.367074,-0.595051
0.08,-1.10315,0.0602816,-0.750988
0.08,-0.453524,1.03411,0.607456
0.08,-0.939123,0.335263,0.128384
0.08,1.63693,1.33051,-1.47538
0.08,0.827562,1.21786,0.534797
0.08,-0.322647,2.32154,0.626618
0.08,1.90137,1.30012,0.446436
0.08,-0.559604,-0.0244327,-0.213723
0.08,-1.1682,0.626362,1.50766
0.08,-0.286951,2.08131,-1.4983
0.08,1.01391,1.60772,-0.197111
0.08,-0.17877,1.00302,0.486881
0.08,-1.92142,-0.811251,-0.0130165
0.08,-1.31557,-0.452964,-1.29441
0.08,-0.355951,-0.328759,0.348022
0.08,-0.0899026,0.484745,0.368736
0.08,0.992797,0.840608,0.738879
0.08,2.9867,0.334182,2.49486
0.08,0.395327,-0.0773701,-0.360118
0.08,1.4484,1.57639,0.578617
0.08,1.09041,-1.22861,-1.48984
0.08,1.20069,-0.120448,0.724655
0.08,-0.689986,1.59393,-1.48179
0.08,-1.33285,1.38934,-2.51052
0.08,0.366438,-0.105489,-0.706282
0.08,-0.19227,-0.815222,1.48356
0.08,1.73582,-0.65964,0.265039
0.08,-1.27461,1.03217,1.0072
0.08,-0.289118,0.0174715,-0.0883385
0.08,-1.55646,1.48721,-0.737484
0.08,-0.729343,-0.143289,0.96377
0.08,-0.568791,-1.87788,-0.853243
0.08,0.407998,2.10641,-1.21197
0.08,-1.24716,-1.45503,-1.57443
0.08,1.1601,1.43654,0.173681
0.08,-0.445288,1.72128,0.167513
0.08,1.04796,-0.496809,0.0425643
0.08,-1.19265,0.601827,0.184188
0.08,-0.860477,-0.84757,1.55457
0.08,1.8954,-0.205883,0.0654619
0.08,0.383731,0.143066,-1.61174
0.08,0.411586,-2.00843,-0.704801
0.08,0.486855,0.575955,-0.777741
0.08,-0.440289,-0.573647,-0.100791
0.08,-0.032135,0.645251,-0.499308
0.08,0.358747,0.488459,0.191021
0.08,-0.249746,0.173559,0.723267
0.08,0.807302,1.74632,-0.952378
0.08,-0.423662,-1.55085,0.895717
0.08,-0.322687,0.19825,-0.580982
0.08,-0.314631,1.17688,0.667705
0.08,-0.109107,0.735138,0.762524
0.08,-0.376545,-1.41334,-0.865072
0.08,-1.28951,1.12012,1.28719
0.08,1.52668,-1.94274,1.03056
0.08,2.128,1.06967,-2.06936
0.08,1.70529,0.0413848,-0.223889
0.08,0.43391,-1.00913,0.00259798
0.08,1.56556,0.597016,0.0484239
0.08,0.0857306,-1.13744,-0.143327
0.08,-1.5721,0.983529,-2.10253
0.08,0.822364,0.942136,1.26857
0.08,0.0873788,0.882942,-0.151027
0.08,-1.14154,1.47251,-0.0932072
0.08,-1.35593,-0.44922,-0.410829
0.08,0.444163,2.25818,0.501662
0.08,0.198972,2.36231,0.941641
0.08,0.24354,-0.458968,0.305327
0.08,-0.0631861,0.0890365,1.26383
0.08,-0.521819,0.493947,0.912402
0.08,-0.636116,-0.789803,-0.144124
0.08,-0.443507,1.10919,-0.964538
0.08,0.0657289,2.44907,0.397569
0.08,0.556939,1.11428,-0.444677
0.08,-1.03939,0.167271,0.253919
0.08,-1.55673,0.361109,1.02914
0.08,-0.883048,0.419465,0.859897
0.08,0.561266,0.65346,-0.237054
0.08,-1.08453,-0.43031,-0.56345
0.08,-0.0772046,1.05166,-1.26191
0.08,0.138179,-1.02362,-0.711074
0.08,0.536966,-1.14475,0.70711
0.08,-1.30068,0.64129,-1.49142
0.08,-0.594298,1.82432,1.64352
0.08,-0.396244,0.375264,1.15923
0.08,0.654135,-0.261673,-0.717379
0.08,0.835068,1.08767,1.6504
0.08,-1.62303,-1.20546,1.11769
0.08,-1.49242,1.19149,-0.206829
0.08,-0.500808,0.197467,-1.2941
0.08,0.792661,1.62534,0.837441
0.08,-0.237127,-1.4795,-1.44251
0.08,-1.27809,-0.0118438,0.108894
0.08,0.835392,-1.72768,1.26131
0.08,0.668099,-0.316491,-1.14189
0.08,1.20163,-0.28871,-0.0192418
0.08,0.368077,-0.878733,-0.270763
0.08,0.832358,0.73431,0.743248
0.08,-1.11123,-0.227932,-0.38037
0.08,0.410706,0.324631,0.147884
0.08,2.37189,-0.279739,-0.392302
0.08,-1.11255,-1.47918,-1.17402
0.08,-0.691375,1.26026,0.0376658
0.08,0.18396,-0.0965194,0.351718
0.08,1.34878,-1.91791,1.17404
0.08,-2.41932,0.0271293,2.10849
0.08,0.654771,0.358875,1.92579
0.08,-0.679101,0.419585,0.558078
0.08,-0.504056,-0.418025,-0.526219
0.08,0.0823711,0.524425,0.109196
0.08,0.684799,-1.89679,-0.207573
0.08,-0.98333,0.291195,0.278109
0.08,-0.111312,0.490345,0.958716
0.08,-0.0582254,-1.01167,-1.52106
0.08,0.0359021,0.234109,-0.932945
0.08,0.698563,-0.441974,-1.59378
0.08,1.20868,1.10034,-1.93869
0.08,-0.541094,-0.578913,1.57704
0.08,-0.0956226,-1.43905,0.84848
0.08,-1.18229,-0.250923,-0.743628
0.08,-0.540418,0.900187,1.46454
0.08,-1.22587,0.602246,-0.704856
